Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CL","Food Supply - Livestock and Fish Primary Equivalent","99","Iceland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2010","2010","kg","19.46","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","99","Iceland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2011","2011","kg","20.03","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","99","Iceland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2012","2012","kg","19.36","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","99","Iceland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2013","2013","kg","21.69","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","99","Iceland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2003","2003","kg","20.18","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","99","Iceland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2004","2004","kg","18.85","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","99","Iceland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2005","2005","kg","20.04","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","99","Iceland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2006","2006","kg","22.76","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","99","Iceland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2007","2007","kg","26.09","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","99","Iceland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2008","2008","kg","25.77","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","99","Iceland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2009","2009","kg","23.91","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","99","Iceland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2010","2010","kg","22.94","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","99","Iceland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2011","2011","kg","24.54","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","99","Iceland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2012","2012","kg","26.28","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","99","Iceland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","26.87","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2003","2003","kg","1.75","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2004","2004","kg","1.79","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2005","2005","kg","1.67","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2006","2006","kg","1.65","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2007","2007","kg","1.67","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2008","2008","kg","1.68","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2009","2009","kg","1.6","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2010","2010","kg","1.46","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2011","2011","kg","1.23","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2012","2012","kg","1.22","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2013","2013","kg","0.81","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2003","2003","kg","0.43","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2004","2004","kg","0.4","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2005","2005","kg","0.38","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2006","2006","kg","0.35","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2007","2007","kg","0.33","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2008","2008","kg","0.33","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2009","2009","kg","0.32","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2010","2010","kg","0.31","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2011","2011","kg","0.3","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2012","2012","kg","0.29","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2013","2013","kg","0.28","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2003","2003","kg","1.14","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2004","2004","kg","1.21","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2005","2005","kg","1.28","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2006","2006","kg","1.36","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2007","2007","kg","1.54","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2008","2008","kg","1.63","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2009","2009","kg","1.78","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2010","2010","kg","1.84","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2011","2011","kg","1.85","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2012","2012","kg","1.86","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","1.88","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2003","2003","kg","1.95","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2004","2004","kg","2.28","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2005","2005","kg","1.89","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2006","2006","kg","2.08","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2007","2007","kg","1.88","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2008","2008","kg","2.09","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2009","2009","kg","2.23","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2010","2010","kg","2.43","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2011","2011","kg","2.46","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2012","2012","kg","2.38","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2013","2013","kg","2.59","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2003","2003","kg","2.23","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2004","2004","kg","2.19","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2005","2005","kg","2.46","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2006","2006","kg","2.6","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2007","2007","kg","2.59","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2008","2008","kg","2.73","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2009","2009","kg","2.73","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2010","2010","kg","2.89","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2011","2011","kg","2.96","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2012","2012","kg","2.96","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2013","2013","kg","2.98","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2003","2003","kg","5.21","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2004","2004","kg","5.49","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2005","2005","kg","5.13","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2006","2006","kg","5.66","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2007","2007","kg","5.83","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2008","2008","kg","5.92","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2009","2009","kg","6.04","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2010","2010","kg","6.51","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2011","2011","kg","6.95","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2012","2012","kg","7.16","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","7.5","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2003","2003","kg","5.28","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2004","2004","kg","5.87","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2005","2005","kg","5.48","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2006","2006","kg","5.67","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2007","2007","kg","6.55","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2008","2008","kg","4.78","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2009","2009","kg","4.93","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2010","2010","kg","6.17","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2011","2011","kg","5.77","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2012","2012","kg","4.45","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2013","2013","kg","3.58","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2003","2003","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2004","2004","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2005","2005","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2006","2006","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2007","2007","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2008","2008","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2009","2009","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2010","2010","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2011","2011","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2012","2012","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2013","2013","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2003","2003","kg","16.15","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2004","2004","kg","16.8","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2005","2005","kg","17.58","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2006","2006","kg","19.05","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2007","2007","kg","20.64","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2008","2008","kg","21.73","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2009","2009","kg","27.34","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2010","2010","kg","25.23","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2011","2011","kg","25.94","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2012","2012","kg","24.7","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","25.38","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2003","2003","kg","1.46","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2004","2004","kg","1.91","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2005","2005","kg","1.96","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2006","2006","kg","1.97","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2007","2007","kg","1.56","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2008","2008","kg","1.93","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2009","2009","kg","2.36","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2010","2010","kg","2.42","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2011","2011","kg","2.64","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2012","2012","kg","2.74","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2013","2013","kg","2.96","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2003","2003","kg","0.01","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2004","2004","kg","0.01","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2005","2005","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2006","2006","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2007","2007","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2008","2008","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2009","2009","kg","0.01","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2010","2010","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2011","2011","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2012","2012","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2013","2013","kg","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2003","2003","kg","1.16","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2004","2004","kg","2.79","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2005","2005","kg","4.23","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2006","2006","kg","4.45","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2007","2007","kg","7.21","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2008","2008","kg","7.59","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2009","2009","kg","11.73","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2010","2010","kg","10.19","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2011","2011","kg","14.42","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2012","2012","kg","13.44","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","14.83","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2003","2003","kg","23.48","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2004","2004","kg","27.64","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2005","2005","kg","26.03","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2006","2006","kg","27.74","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2007","2007","kg","23.94","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2008","2008","kg","22.14","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2009","2009","kg","22.78","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2010","2010","kg","23","Fc","Calculated data"
